2020-07-26 17:24:05.090514,403,0.8656
2020-07-26 17:44:06.707771,405,0.8594
2020-07-26 18:04:08.328543,407,0.8531
2020-07-26 18:24:09.950302,404,0.8625
2020-07-26 18:44:01.553398,405,0.8594
2020-07-26 19:04:03.173824,406,0.8562
2020-07-26 19:24:04.790929,406,0.8562
2020-07-26 19:44:06.407274,407,0.8531
2020-07-26 20:04:08.028361,407,0.8531
2020-07-26 20:24:09.648617,408,0.8500
2020-07-26 20:44:11.268685,410,0.8438
2020-07-26 21:04:12.889340,409,0.8469
2020-07-26 21:24:14.513169,409,0.8469
2020-07-26 21:44:16.145156,410,0.8438
2020-07-26 22:04:07.766979,411,0.8406
2020-07-26 22:24:09.393957,410,0.8438
2020-07-26 22:44:11.017832,409,0.8469
2020-07-26 23:04:12.638529,411,0.8406
2020-07-26 23:24:14.261317,410,0.8438
2020-07-26 23:44:15.885639,409,0.8469
2020-07-27 00:04:17.511928,411,0.8406
2020-07-27 00:24:19.134909,411,0.8406
2020-07-27 00:44:20.750827,411,0.8406
2020-07-27 01:04:22.370271,409,0.8469
2020-07-27 01:24:13.974725,409,0.8469
2020-07-27 01:44:15.595576,409,0.8469
2020-07-27 02:04:17.213829,411,0.8406
2020-07-27 02:24:18.830213,411,0.8406
2020-07-27 02:44:20.447996,411,0.8406
2020-07-27 03:04:22.062638,411,0.8406
2020-07-27 03:24:23.678098,410,0.8438
2020-07-27 03:44:25.298375,410,0.8438
2020-07-27 04:04:26.915735,411,0.8406
2020-07-27 04:24:28.530943,412,0.8375
2020-07-27 04:44:20.133119,411,0.8406
2020-07-27 05:04:21.750471,410,0.8438
2020-07-27 05:24:23.367710,410,0.8438
2020-07-27 05:44:24.981031,412,0.8375
2020-07-27 06:04:26.596076,410,0.8438
2020-07-27 06:24:28.214828,410,0.8438
2020-07-27 06:44:29.834968,410,0.8438
2020-07-27 07:04:31.453124,411,0.8406
2020-07-27 07:24:33.075211,410,0.8438
2020-07-27 07:44:34.693105,411,0.8406
2020-07-27 08:04:26.303315,411,0.8406
2020-07-27 08:24:27.925031,410,0.8438
2020-07-27 08:44:29.548435,410,0.8438
2020-07-27 09:04:31.177771,410,0.8438
2020-07-27 09:24:32.812191,410,0.8438
2020-07-27 09:44:34.432335,409,0.8469
2020-07-27 10:04:36.057932,411,0.8406
2020-07-27 10:24:37.680589,411,0.8406
2020-07-27 10:44:39.309215,410,0.8438
2020-07-27 11:04:40.944660,410,0.8438
2020-07-27 11:24:32.568140,410,0.8438
2020-07-27 11:44:34.204318,411,0.8406
2020-07-27 12:04:35.841077,409,0.8469
2020-07-27 12:24:37.477028,411,0.8406
2020-07-27 12:44:39.113235,411,0.8406
2020-07-27 13:04:40.744865,411,0.8406
2020-07-27 13:24:42.372760,411,0.8406
2020-07-27 13:44:43.996962,409,0.8469
2020-07-27 14:04:45.622775,409,0.8469
2020-07-27 14:24:47.261142,408,0.8500
2020-07-27 14:44:38.884979,408,0.8500
2020-07-27 15:04:40.517843,411,0.8406
2020-07-27 15:24:42.158733,410,0.8438
2020-07-27 15:44:43.790443,411,0.8406
2020-07-27 16:04:45.424264,410,0.8438
2020-07-27 16:24:47.068272,409,0.8469
2020-07-27 16:44:48.712897,412,0.8375
2020-07-27 17:04:50.352788,409,0.8469
2020-07-27 17:24:51.992018,409,0.8469
2020-07-27 17:44:53.626824,412,0.8375
2020-07-27 18:04:45.252097,412,0.8375
2020-07-27 18:24:46.888339,414,0.8313
2020-07-27 18:44:48.513811,414,0.8313
2020-07-27 19:04:50.133117,413,0.8344
2020-07-27 19:24:51.753022,413,0.8344
2020-07-27 19:44:53.370480,414,0.8313
2020-07-27 20:04:54.989360,415,0.8281
2020-07-27 20:24:56.631624,415,0.8281
2020-07-27 20:44:58.268851,415,0.8281
2020-07-27 21:04:59.902218,402,0.8688
2020-07-27 21:24:51.522444,399,0.8781
2020-07-27 21:44:53.159586,399,0.8781
2020-07-27 22:04:54.788010,399,0.8781
2020-07-27 22:24:56.427890,399,0.8781
2020-07-27 22:44:58.059358,400,0.8750
2020-07-27 23:04:59.699318,399,0.8781
2020-07-27 23:25:01.343833,399,0.8781
2020-07-27 23:45:02.987172,399,0.8781
2020-07-28 00:05:04.638707,400,0.8750
2020-07-28 00:25:06.275138,399,0.8781
2020-07-28 00:44:57.889964,400,0.8750
2020-07-28 01:04:59.514782,399,0.8781
2020-07-28 01:25:01.135488,400,0.8750
2020-07-28 01:45:02.757139,399,0.8781
2020-07-28 02:05:04.378406,400,0.8750
2020-07-28 02:25:06.004178,400,0.8750
2020-07-28 02:45:07.624373,400,0.8750
2020-07-28 03:05:09.245873,400,0.8750
2020-07-28 03:25:10.869102,400,0.8750
2020-07-28 03:45:12.490044,400,0.8750
2020-07-28 04:05:04.097315,400,0.8750
2020-07-28 04:25:05.720615,400,0.8750
2020-07-28 04:45:07.346648,401,0.8719
2020-07-28 05:05:08.966476,401,0.8719
2020-07-28 05:25:10.589798,400,0.8750
2020-07-28 05:45:12.211456,400,0.8750
2020-07-28 06:05:13.827901,400,0.8750
2020-07-28 06:25:15.448032,401,0.8719
2020-07-28 06:45:17.070805,400,0.8750
2020-07-28 07:05:18.689823,400,0.8750
2020-07-28 07:25:10.295511,400,0.8750
2020-07-28 07:45:11.915020,400,0.8750
2020-07-28 08:05:13.532524,399,0.8781
2020-07-28 08:25:15.151160,400,0.8750
2020-07-28 08:45:16.777402,399,0.8781
2020-07-28 09:05:18.404875,400,0.8750
2020-07-28 09:25:20.031703,399,0.8781
2020-07-28 09:45:21.668712,399,0.8781
2020-07-28 10:05:23.314573,399,0.8781
2020-07-28 10:25:24.958089,398,0.8812
2020-07-28 10:45:16.584779,399,0.8781
2020-07-28 11:05:18.226649,399,0.8781
2020-07-28 11:25:19.875971,399,0.8781
2020-07-28 11:45:21.519380,399,0.8781
2020-07-28 12:05:23.154495,400,0.8750
2020-07-28 12:25:24.787591,399,0.8781
2020-07-28 12:45:26.426704,399,0.8781
2020-07-28 13:05:28.062122,399,0.8781
2020-07-28 13:25:29.694571,399,0.8781
2020-07-28 13:45:31.331528,398,0.8812
2020-07-28 14:05:22.956640,399,0.8781
2020-07-28 14:25:24.589054,399,0.8781
2020-07-28 14:45:26.222274,399,0.8781
2020-07-28 15:05:27.870526,399,0.8781
2020-07-28 15:25:29.519336,399,0.8781
2020-07-28 15:45:31.162784,398,0.8812
2020-07-28 16:05:32.802455,398,0.8812
2020-07-28 16:25:34.438328,399,0.8781
2020-07-28 16:45:36.084089,398,0.8812
2020-07-28 17:05:37.724865,397,0.8844
2020-07-28 17:25:29.348882,399,0.8781
2020-07-28 17:45:30.991837,403,0.8656
2020-07-28 18:05:32.616147,400,0.8750
2020-07-28 18:25:34.239139,402,0.8688
2020-07-28 18:45:35.865097,404,0.8625
2020-07-28 19:05:37.497006,406,0.8562
2020-07-28 19:25:39.141068,405,0.8594
2020-07-28 19:45:40.772841,405,0.8594
2020-07-28 20:05:42.396690,405,0.8594
2020-07-28 20:25:44.016467,406,0.8562
2020-07-28 20:45:35.623713,406,0.8562
2020-07-28 21:05:37.245514,405,0.8594
2020-07-28 21:25:38.873527,407,0.8531
2020-07-28 21:45:40.493863,406,0.8562
2020-07-28 22:05:42.108507,406,0.8562
2020-07-28 22:25:43.724861,406,0.8562
2020-07-28 22:45:45.339651,405,0.8594
2020-07-28 23:05:46.948043,407,0.8531
2020-07-28 23:25:48.560750,406,0.8562
2020-07-28 23:45:50.174062,406,0.8562
2020-07-29 00:05:41.767124,407,0.8531
2020-07-29 00:25:43.379958,407,0.8531
2020-07-29 00:45:44.993648,407,0.8531
2020-07-29 01:05:46.615983,407,0.8531
2020-07-29 01:25:48.233279,407,0.8531
2020-07-29 01:45:49.844717,406,0.8562
2020-07-29 02:05:51.457705,408,0.8500
2020-07-29 02:25:53.071594,408,0.8500
2020-07-29 02:45:54.682831,407,0.8531
2020-07-29 03:05:56.293249,407,0.8531
2020-07-29 03:25:47.898673,407,0.8531
2020-07-29 03:45:49.516806,408,0.8500
2020-07-29 04:05:51.137862,407,0.8531
2020-07-29 04:25:52.758637,408,0.8500
2020-07-29 04:45:54.378338,407,0.8531
2020-07-29 05:05:55.999151,408,0.8500
2020-07-29 05:25:57.617518,407,0.8531
2020-07-29 05:45:59.238076,408,0.8500
2020-07-29 06:06:00.853980,407,0.8531
2020-07-29 06:26:02.475414,408,0.8500
2020-07-29 06:45:54.080357,408,0.8500
2020-07-29 07:05:55.695614,408,0.8500
2020-07-29 07:25:57.312191,407,0.8531
2020-07-29 07:45:58.929146,407,0.8531
2020-07-29 08:06:00.549013,407,0.8531
2020-07-29 08:26:02.169028,407,0.8531
2020-07-29 08:46:03.787364,406,0.8562
2020-07-29 09:06:05.405674,407,0.8531
2020-07-29 09:26:07.021626,406,0.8562
2020-07-29 09:46:08.641971,407,0.8531
2020-07-29 10:06:00.268770,407,0.8531
2020-07-29 10:26:01.938033,406,0.8562
2020-07-29 10:46:03.624757,408,0.8500
2020-07-29 11:06:05.299687,408,0.8500
2020-07-29 11:26:06.972761,407,0.8531
2020-07-29 11:46:08.636393,407,0.8531
2020-07-29 12:06:10.266263,407,0.8531
2020-07-29 12:26:11.895856,406,0.8562
2020-07-29 12:46:13.527959,407,0.8531
2020-07-29 13:06:15.156947,407,0.8531
2020-07-29 13:26:06.767645,406,0.8562
2020-07-29 13:46:08.394638,406,0.8562
2020-07-29 14:06:10.013488,406,0.8562
2020-07-29 14:26:11.657251,407,0.8531
2020-07-29 14:46:13.292713,407,0.8531
2020-07-29 15:06:14.926117,407,0.8531
2020-07-29 15:26:16.559046,405,0.8594
2020-07-29 15:46:18.203295,407,0.8531
2020-07-30 00:26:19.425050,407,0.8531
2020-07-30 00:46:21.101659,408,0.8500
2020-07-30 01:06:22.770483,408,0.8500
2020-07-30 01:26:24.437592,408,0.8500
2020-07-30 01:46:26.109934,407,0.8531
2020-07-30 02:06:27.776810,408,0.8500
2020-07-30 02:26:29.451337,408,0.8500
2020-07-30 02:46:31.118887,407,0.8531
2020-07-30 03:06:32.786452,408,0.8500
